,11317000,11318500,11315000,MKM,EBMUD_11319500,11319500,11313500,11315600,11315400,PGE_OLD_RES,11315900,11314500,11314000,11315030,LB_HIST_EVAP,SS_HIST_EVAP,SS_STORAGE,LB_STORAGE_V1,LB_STORAGE_V2,11316600,11316605,11316610,NHGAN_STORAGE,OHGAN_STORAGE,11308000,11306000,11306500,11309500,USACE_NH_RELEASE,MOK_RIV_DIV,11323500,11335000,CMP001_EXPORT,JNKSN_STORAGE,11332500,11333000,11331500,11326300,11327000,11335700
10/31/2013,0.221355372,0.196760331,0.012297521,1.175768595,1.175768595,29.6677686,39.334,20.025,0.724,5.101,0.313586777,1.697057851,29.7292562,0.019307107,0.24,0.27,39.334,20.025,20.025,-901,0.242261157,27.81084298,98.958,-901,-901,-901,-901,-901,2.994446281,0.755,1.015,0.946909091,2.735,29.732,-901,-901,-901,-901,-901,-901
11/30/2013,0.327272727,0.243966942,0.01785124,2.729429752,2.729429752,25.62842975,19.641,15.519,0.776,5.527,0.446280992,1.469752066,24.84892562,0.015828099,0.13,0.13,19.641,15.519,15.519,-901,0.365950413,23.61123967,96.624,-901,-901,-901,-901,-901,2.106446281,0.614,3.674,1.356694215,1.959,28.218,-901,-901,-901,-901,-901,-901
12/31/2013,0.37507438,0.38122314,0.012297521,1.880553719,1.880553719,13.37355372,13.634,9.228,0.91,5.611,0.461157025,1.475702479,11.31371901,0.013527273,0.07,0.07,13.634,9.228,9.228,-901,0.383682645,12.90009917,94.668,-901,-901,-901,-901,-901,1.598677686,0.581,2.318,1.500297521,1.77,26.9,-901,-901,-901,-901,-901,-901
1/31/2014,0.350479339,0.17831405,0.313586777,4.91238843,4.91238843,4.27338843,12.942,8.938,1.6,6.413,0.461157025,1.783140496,0.897719008,-901,0.05,0.05,12.942,8.938,8.938,-901,0.493130579,0.48821157,92.841,-901,-901,-901,-901,-901,1.727801653,0.719,6.202,1.444958678,1.548,25.841,-901,-901,-901,-901,-901,-901
2/28/2014,2.032661157,2.027107438,2.760198347,33.05970248,33.05970248,17.02770248,20.663,12.104,5.29,10.845,0.455404959,1.638347107,3.659900826,-901,0.05,0.07,20.663,12.104,12.104,-901,0.577586777,4.898380165,96.624,-901,-901,-901,-901,-901,0.78307438,0.593,38.023,17.69970248,0.7,27,-901,-901,-901,-901,-901,-901
3/31/2014,2.311933884,2.404165289,4.494743802,46.20047934,46.20047934,17.46247934,38.341,20.582,6.29,12.27,0.823933884,2.004495868,3.301884298,0.567530579,0.11,0.13,38.341,20.582,20.582,-901,0.768595041,3.861421488,100.517,-901,-901,-901,-901,-901,1.285090909,0.917,49.629,21.92647934,0.573,32.993,-901,-901,-901,-901,-901,-901
4/30/2014,1.987438017,1.779173554,7.622479339,78.74303306,78.74303306,16.31603306,78.779,37.177,7.4,15.961,1.082975207,2.778842975,1.892231405,0.690247934,0.26,0.3,78.779,37.177,37.177,-901,0.773553719,1.689917355,97.523,-901,-901,-901,-901,-901,5.510082645,1.143,81.543,15.59603306,0.705,35.077,-901,-901,-901,-901,-901,-901
5/31/2014,0.848528926,0.657917355,6.68985124,76.5693719,76.5693719,24.9393719,118.222,43.49,7.18,19.929,1.408066116,4.261090909,15.51947107,0.744,0.43,0.54,118.222,43.49,43.49,-901,0.627173554,14.68938843,87.359,-901,-901,-901,-901,-901,9.438347107,0.936,81.457,5.423206612,0.8,34,-901,-901,-901,-901,-901,-901
6/30/2014,0.362975207,0.321322314,0.55338843,13.53593388,13.53593388,29.28793388,105.687,40.305,6.48,18.121,0.856859504,2.683636364,25.16429752,0.209454545,0.43,0.56,105.687,40.305,40.305,-901,0.349289256,24.89652893,75.346,-901,-901,-901,-901,-901,11.05586777,0.786,14.433,0.987768595,1.44,34.916,-901,-901,-901,-901,-901,-901
7/31/2014,0.221355372,0.122975207,0.018446281,2.883057851,2.883057851,19.55305785,93.103,36.01,6.36,16.032,0.338181818,1.500297521,18.51391736,0.019122645,0.6,0.75,93.103,36.01,36.01,-901,0.357242975,18.59385124,63.068,-901,-901,-901,-901,-901,11.46128926,0.948,3.726,0.129738843,2.006,33.137,-901,-901,-901,-901,-901,-901
8/31/2014,0.153719008,0.049190083,0.00614876,1.95777686,1.95777686,27.89077686,74.373,30.244,4.71,12.608,0.319120661,1.321983471,27.66942149,0.013957686,0.56,0.68,74.373,30.244,30.244,-901,0.216436364,26.96231405,51.859,-901,-901,-901,-901,-901,10.87715702,0.747,1.883,0,1.859,31.457,-901,-901,-901,-901,-901,-901
9/30/2014,0.107107438,0.065454545,0.005950413,0.571867769,0.571867769,23.29586777,54.861,28.526,3.19,9.559,0.323107438,1.23768595,24.2122314,0.008152066,0.38,0.43,54.861,28.526,28.526,-901,0.208859504,22.33785124,44.093,-901,-901,-901,-901,-901,7.711735537,0.745,1.241,0,1.683,29.97,-901,-901,-901,-901,-901,-901
10/31/2014,0.188766942,0.170320661,0.00614876,1.322512397,1.322512397,28.2105124,42.31,16.894,0.768,5.753,0.305593388,1.137520661,28.51180165,0.010206942,0.24,0.27,42.31,16.894,16.894,-901,0.221970248,26.93771901,41.163,-901,-901,-901,-901,-901,2.576330579,0.591,2.281,0.260092562,2.062,28.317,-901,-901,-901,-901,-901,-901
11/30/2014,0.370710744,0.330842975,0.211834711,4.257859504,4.257859504,26.7768595,24.811,11.59,1.08,5.354,0.302280992,1.493553719,24.83702479,0.082115702,0.11,0.13,24.811,11.59,11.59,-901,0.348694215,24.57520661,40.465,-901,-901,-901,-901,-901,0.600991736,0.443,5.572,1.207933884,1.263,27.526,-901,-901,-901,-901,-901,-901
12/31/2014,0.916165289,1.67246281,2.275041322,27.74859504,27.74859504,32.76059504,19.832,10.061,1.99,6.227,0.312357025,1.537190083,24.32449587,0.280383471,0.05,0.07,19.832,10.061,10.061,-901,0.364006612,24.36138843,49.624,-901,-901,-901,-901,-901,0.977652893,0.503,34.707,14.40039669,1.068,28.24,-901,-901,-901,-901,-901,-901
1/31/2015,0.432872727,0.392905785,1.217454545,12.45947107,12.45947107,18.49547107,10.961,10.766,3.77,7.756,0.307438017,1.967603306,15.21203306,0.292680992,0.05,0.07,10.961,10.766,10.766,-901,0.47898843,17.1427438,50.099,-901,-901,-901,-901,-901,0.614876033,0.481,13.837,3.547834711,1.075,27.785,-901,-901,-901,-901,-901,-901
2/28/2015,2.471404959,2.593586777,4.987239669,64.53182645,64.53182645,26.39682645,35.088,21.947,5.56,9.999,0.515940496,2.043768595,9.768991736,0.827504132,0.07,0.07,35.088,21.947,21.947,-901,0.555371901,12.62360331,66.272,-901,-901,-901,-901,-901,1.082975207,0.444,68.611,34.2997686,0.989,30.576,-901,-901,-901,-901,-901,-901
3/31/2015,0.756297521,0.467920661,2.035239669,30.75569421,30.75569421,15.15669421,44.561,26.416,5.55,10.792,0.854677686,2.361123967,8.583669421,0.842380165,0.15,0.15,44.561,26.416,26.416,-901,0.903867769,12.02697521,65.362,-901,-901,-901,-901,-901,1.690909091,0.564,32.386,5.441652893,0.833,32.07,-901,-901,-901,-901,-901,-901
4/30/2015,0.916363636,0.477818182,2.49322314,31.68650413,31.68650413,14.45950413,54.12,29.499,7.36,14.145,1.065123967,2.868099174,7.176198347,0.773553719,0.26,0.27,54.12,29.499,29.499,-901,0.773553719,8.645950413,63.478,-901,-901,-901,-901,-901,2.284958678,0.702,34.004,4.159338843,0.697,34.05,-901,-901,-901,-901,-901,-901
5/31/2015,0.545395041,0.55646281,2.287338843,35.96636364,35.96636364,27.46036364,59.405,29.893,7.37,15.703,1.051438017,4.537785124,19.7928595,0.787041322,0.38,0.43,59.405,29.893,29.893,-901,0.613646281,18.00357025,58.559,-901,-901,-901,-901,-901,4.445553719,0.459,36.428,3.16661157,0.597,34.758,-901,-901,-901,-901,-901,-901
6/30/2015,0.23861157,0.260033058,0.508165289,9.458785124,9.901178679,27.14578512,44.683,26.349,7.21,15.33439355,0.449256198,2.969256198,23.4446281,0.215404959,0.38,0.4,44.683,26.349,26.349,-901,0.352264463,23.45652893,51.722,-901,-901,-901,-901,-901,5.968264463,0.61,11.117,0.999669421,1.6,33.537,-901,-901,-901,-901,-901,-901
7/31/2015,0.120515702,0.084852893,0.026009256,3.681809917,3.681655132,17.06280992,35.969,22.578,5.63,12.82823877,0.302519008,1.49414876,18.33560331,0.021459174,0.48,0.5,35.969,22.578,22.3,-901,0.364006612,18.2433719,42.836,-901,-901,-901,-901,-901,8.331570248,0.63,4.291,0.164171901,2.157,31.575,-901,-901,-901,-901,-901,-901
8/31/2015,0.134042975,0.02361124,0.00461157,0,-0.298324583,16.92138843,23.274,17.772,5.48,11.63852576,0.303133884,1.155966942,17.00132231,0.001906116,0.43,0.44,23.274,17.772,17.8,-901,0.2232,17.54856198,34.216,-901,-901,-901,-901,-901,7.796628099,0.601,0.047,0.00129124,2.131,29.699,-901,-901,-901,-901,-901,-901
9/30/2015,0.107107438,0.014161983,0.002975207,0,0.443345848,15.36396694,11.061,14.901,5.36,10.69590466,0.297520661,1.142479339,15.72099174,0.002261157,0.27,0.21,11.061,14.901,14.9,-901,0.222545455,13.69785124,28.142,-901,-901,-901,-901,-901,5.468429752,0.626,-2.121,0,1.964,27.983,-901,-901,-901,-901,-901,-901
10/31/2015,0.146955372,0.102684298,0.012174545,1.332,1.730652628,8.380760331,9.547,9.659,5.36,9.94679696,0.307438017,1.272793388,6.978842975,0.005041983,0.18,0.13,9.547,9.659,9.75,-901,0.234882645,8.602115702,26.164,-901,,,,,1.674,0.545,1.238,0.170320661,1.743,26.574,-901,-901,-901,-901,-901,-901
11/30/2015,0.310016529,0.334413223,1.25553719,6.671,8.441799668,10.40727273,11.648,7.233,3.92,7.587323901,0.299305785,1.64231405,6.039669421,0.696198347,0.09,0.08,11.648,7.233,7.38,-901,0.357024793,7.170247934,24.582,-901,,,,,1.562,0.549,9.05,1.559008264,1.164,25.975,-901,-901,-901,-901,-901,-901
12/31/2015,2.287338843,2.920661157,1.67246281,30.172,31.27137104,27.55259504,17.196,6.145,2.36,6.217099904,0.490671074,1.709355372,12.34671074,0.411966942,0.03,0.05,17.196,6.145,6.24,-901,0.379378512,15.2058843,37.899,-901,,,,,1.823,0.549,33.435,15.9498843,1.017,27.827,-901,-901,-901,-901,-901,-901
1/31/2016,5.724495868,6.714446281,2.182809917,59.09,59.51352214,41.79927273,25.167,11.716,5.15,9.763349317,0.326499174,1.67246281,11.11080992,0.290221488,0.05,0.07,25.167,11.716,11.9,-901,0.491900826,13.20138843,72.944,-901,,,,,1.249,0.506,65.742,47.42538843,0.985,32.965,-901,-901,-901,-901,-901,-901
2/29/2016,4.342809917,5.18261157,3.209652893,65.82,65.80697186,49.38723967,34.339,17.181,5.55,10.79908151,0.885818182,10.12363636,13.99477686,1.225190083,0.07,0.08,34.339,17.181,17.4,-901,0.615471074,15.20846281,81.372,-901,,,,,1.139,0.597,65.373,36.2092562,0.978,38.063,-901,-901,-901,-901,-901,-901
3/31/2016,15.04601653,17.37024793,9.315371901,160.723,160.5434274,114.0595041,63.534,30.214,6.29,14.2400048,1.629421488,7.44,27.8846281,1.500297521,0.15,0.17,63.534,30.214,30.5,-901,0.92231405,28.88687603,137.095,-901,,,,,1.334,0.495,165.643,142.2208264,0.935,41.279,-901,-901,-901,-901,-901,-901
4/30/2016,4.962644628,4.831735537,12.77553719,145.533,145.2273881,79.25950413,109.901,44.766,6.76,18.06788875,2.475371901,19.08297521,14.97123967,2.856198347,0.29,0.35,109.901,44.766,44.7,-901,0.839008264,14.59636364,138.028,-901,,,,,4.773,0.581,143.703,39.08231405,1.16,41.104,-901,-901,-901,-901,-901,-901
5/31/2016,2.760793388,2.539438017,12.93699174,151.124,153.5723489,117.5028099,135.752,50.765,7.39,20.73942773,6.769785124,66.8985124,14.24667769,5.927404959,0.48,0.58,135.752,50.765,51.1,-901,0.75014876,13.43504132,129.885,-901,,,,,9.047,0.488,153.372,18.13884298,0.866,41.176,-901,-901,-901,-901,-901,-901
6/30/2016,0.660495868,0.946115702,4.212892562,69.327,69.67841323,81.69917355,128.069,44.056,7.29,21.25066741,3.796363636,40.86743802,30.54942149,2.076694215,0.48,0.6,128.069,44.056,44.2,-901,0.34631405,30.0138843,118.356,-901,,,,,11.078,0.78,73.69,4.67107438,1.226,40.033,-901,-901,-901,-901,-901,-901
7/31/2016,0.533712397,0.492515702,0.117441322,4.177,7.418870031,27.27590083,115.513,37.761,5.75,18.11363662,1.223603306,3.289586777,24.83484298,0.097150413,0.57,0.78,115.513,37.761,37.7,-901,0.357857851,23.57434711,105.16,-901,,,,,12.896,0.781,8.313164065,1.29738843,2.333,39.905,-901,-901,-901,-901,-901,-901
8/31/2016,0.237957025,0.205983471,0.007624463,1.182,1.952374876,28.32119008,95.795,35.021,1.19,12.03182141,0.463616529,2.293487603,26.63028099,0.004427107,0.57,0.72,95.795,35.021,34.8,-901,0.21705124,26.6917686,91.712,-901,,,,,13.971,0.881,2.657845673,0.441480992,2.3,38.5,-901,-901,-901,-901,-901,-901
9/30/2016,0.159471074,0.168991736,0.004343802,0,0.918272158,25.75338843,80.858,26.542,0.855,9.034705139,0.445090909,1.963636364,25.24760331,0.004165289,0.35,0.49,80.858,26.542,26.4,-901,0.211239669,24.99173554,79.699,-901,,,,,11.953,0.738,0.949701158,0.303471074,1.87,33.502,-901,-901,-901,-901,-901,-901
10/31/2016,0.569375207,0.959206612,2.803834711,38.406,39.0572835,36.77573554,83.093,21.674,6.02,12.7682531,0.506042975,1.973752066,29.18816529,0.383067769,0.21,0.33,83.093,21.674,21.6,-901,0.220740496,28.44416529,76.794,-901,,,,,4.283,0.641,50.05229209,6.480793388,1.561,32.959,-901,-901,-901,-901,-901,-901
11/30/2016,1.047272727,1.07107438,1.231735537,22.028,23.32670658,34.80991736,73.46,23.388,3.09,8.33004233,0.612892562,1.713719008,26.54479339,0.910413223,0.14,0.2,73.46,23.388,23.2,-901,0.343338843,25.62842975,77.12,-901,,,,,2.021,0.534,27.82931623,11.71636364,1.204,33.241,-901,-901,-901,-901,-901,-901
12/31/2016,4.47014876,6.499239669,8.731239669,99.793,99.68737352,65.0538843,97.216,30.763,5.27,11.16653155,0.805487603,2.79768595,26.56264463,1.11292562,0.1,0.14,97.216,30.763,30.6,-901,0.358472727,26.42122314,96.144,-901,,,,,1.805,0.426,109.460913,63.08628099,1.149,40.301,-901,-901,-901,-901,-901,-901
1/31/2017,30.46710744,40.81547107,10.46519008,264.238,277.6252337,267.1636364,98.441,36.75,4.88,13.76012892,1.278942149,59.43391736,25.48661157,3.246545455,0.11,0.14,98.441,36.75,36.6,-901,0.472839669,28.06909091,173.49399,-901,,,,,109.782,0.406,284.0143929,321.0882645,1.181,41.227,-901,-901,-901,-901,-901,-901
2/28/2017,56.98115702,67.25553719,13.7621157,407.384,427.4186178,384.8727273,128.211,45.451,6.23,17.21501945,2.288132231,58.2585124,6.236826446,3.92092562,0.12,0.16,128.211,45.451,43.7,-901,1.671669421,7.258710744,220.43699,-901,,,,,180.302,0.34,426.0009586,431.6350413,1.062,41.278,-901,-901,-901,-901,-901,-901
3/31/2017,20.72747107,22.28310744,8.817322314,176.441,178.0466103,199.7732231,108.666,43.633,6.95,16.05040663,2.951404959,92.78479339,0.682512397,4.623867769,0.19,0.23,108.666,43.633,43.6,-901,2.287338843,0,212.20599,-901,,,,,51.288,0.381,187.8299038,130.5381818,1.059,41.221,-901,-901,-901,-901,-901,-901
4/30/2017,23.84330579,24.03966942,13.78710744,222.662,227.5146412,243.1933884,86.868,49.515,7.11,15.19865944,4.421157025,120.138843,0.642644628,-901,0.31,0.33,86.868,49.515,49.5,-901,1.969586777,0,246.30399,-901,,,,,2.96,0.449,212.6173862,140.3702479,1.066,41.169,-901,-901,-901,-901,-901,-901
5/31/2017,10.71728926,9.708892562,24.42287603,322.71,318.3482558,276.1408264,118.681,52.427,7.1,20.76508882,4.611570248,163.8029752,0.756297521,-901,0.48,0.56,118.681,52.427,52.4,-901,0.756297521,0,246.56199,-901,,,,,8.803,0.876,311.3067613,61.26009917,2.036,41.143,-901,-901,-901,-901,-901,-901
6/30/2017,4.212892562,3.814214876,16.28628099,266.185,260.0123011,237.3619835,138.887,50.291,7.19,23.37340645,8.80661157,143.5834711,28.47867769,-901,0.48,0.61,138.887,50.291,50.1,-901,0.654545455,26.61619835,238.61699,-901,,,,,10.824,0.882,245.388055,20.7431405,2.314,40.692,-901,-901,-901,-901,-901,-901
7/31/2017,2.514842975,1.943008264,1.795438017,58.884,61.51190527,81.7785124,131.666,40.215,4.46,18.09479932,3.830677686,43.21963636,24.76105785,1.635570248,0.6,0.84,131.666,40.215,39.9,-901,0.400899174,22.99021488,224.14699,-901,,,,,14.816,0.869,59.16140771,5.134214876,2.845,38.617,-901,-901,-901,-901,-901,-901
8/31/2017,1.383471074,1.131371901,0.022688926,17.256,9.469753868,39.09996694,112.99,33.825,1,11.31358624,1.641719008,8.675900826,27.55259504,0.022688926,0.52,0.78,112.99,33.825,33.5,-901,0.199834711,26.50115702,210.04899,-901,,,,,13.567,0.917,13.80386268,2.78538843,2.286,36.284,-901,-901,-901,-901,-901,-901
9/30/2017,0.773553719,0.833057851,0.009401653,5.381,5.509285541,33.50082645,96.048,23.325,0.928,9.164045337,0.648595041,5.57553719,26.9077686,0.00791405,0.31,0.51,96.048,23.325,23.1,-901,0.194578512,25.84859504,198.53499,-901,,,,,11.016,0.78,10.23484377,2.386115702,2.014,34.497,-901,-901,-901,-901,-901,-901
10/31/2017,0.639471074,0.756297521,0.007378512,3.659,4.336148786,34.15021488,68.921,22.194,0.897,6.350979247,0.408892562,13.10915702,19.73752066,0.129738843,0.21,0.3,68.921,22.194,22,-901,0.425494215,12.72178512,193.80999,-901,,,,,4.005,0.747,6.91642475,2.336528926,2.315,32.552,-901,-901,-901,-901,-901,-901
11/30/2017,1.588760331,1.62446281,4.206942149,45.413,44.47698926,52.95272727,54.268,21.217,6.78,12.51624124,1.166280992,25.47966942,16.48264463,1.481652893,0.13,0.17,54.268,21.217,21,-901,0.344528926,17.4585124,157.137,-901,,,,,47.023,0.689,50.48288858,9.639669421,1.403,32.988,-901,-901,-901,-901,-901,-901
12/31/2017,1.131371901,0.811636364,0.75014876,15.695,14.50624325,49.00561983,28.745,15.879,2.72,7.701864649,1.180561983,22.05560331,21.29315702,0.842380165,0.07,0.07,28.745,15.879,15.8,-901,0.362161983,21.88343802,151.993,-901,,,,,6.703,1.036,18.92319838,5.38631405,1.332,32.604,-901,-901,-901,-901,-901,-901
1/31/2018,2.275041322,2.115173554,3.086677686,41.24,41.68159698,35.40456198,32.32,16.609,2.79,8.265899644,1.414214876,6.173355372,15.67933884,1.592528926,0.07,0.08,32.32,16.609,16.5,-901,0.473454545,17.7945124,158.056,-901,,,,,1.466,1.258,47.37019697,21.73586777,1.174,33.708,-901,-901,-901,-901,-901,-901
2/28/2018,1.382876033,0.827504132,1.166280992,18.09,19.846237,19.13256198,33.899,13.534,3.09,8.845574664,0.633123967,2.626909091,10.10221488,0.594247934,0.05,0.08,33.899,13.534,13.2,-901,0.649785124,13.51775207,158.632,-901,,,,,1.357,1.5,22.64371098,9.35246281,1.285,33.714,-901,-901,-901,-901,-901,-901
3/31/2018,12.51887603,14.78161983,5.865917355,126.655,132.391968,85.16033058,63.185,23.43,7.05,15.87021207,1.432661157,2.957553719,11.20304132,1.401917355,0.13,0.18,63.185,23.43,23.9,-901,1.014545455,12.3528595,208.53999,-901,,,,,2.68,0.715,135.4176485,127.7712397,1.215,41.265,-901,-901,-901,-901,-901,-901
4/30/2018,11.74016529,10.70479339,14.44760331,204.985,201.9220036,122.6975207,114.764,46.134,7.07,19.048695,3.094214876,40.8138843,6.837024793,3.534545455,0.31,0.38,114.764,46.134,46.1,-901,0.773553719,6.777520661,222.23499,-901,,,,,3.632,1.073,203.4442986,90.80330579,0.963,41.149,-901,-901,-901,-901,-901,-901
5/31/2018,4.052033058,3.15431405,6.68985124,109.771,111.5807223,78.70413223,138.316,49.34,7.36,23.2042851,3.738446281,38.80482645,16.12204959,4.353322314,0.46,0.6,138.316,49.34,49.3,-901,0.836231405,15.39649587,212.61199,-901,,,,,12.829,0.903,109.4537118,19.83590083,1.398,40.956,-901,-901,-901,-901,-901,-901
6/30/2018,1.469752066,1.588760331,0.88661157,28.802,27.71809452,45.97289256,127.853,44.205,5.11,18.63048706,1.820826446,14.89983471,23.48033058,0.969917355,0.43,0.58,127.853,44.205,44.2,-901,0.696198347,22.42115702,199.12199,-901,,,,,13.826,0.907,28.17338502,6.057520661,2.263,39.396,-901,-901,-901,-901,-901,-901
7/31/2018,0.713256198,0.811636364,0.030251901,3.794,4.591723295,28.92991736,112.08,40.467,0.936,11.532293,0.780892562,2.754644628,23.92482645,0.043717686,0.6,0.78,112.08,40.467,40.3,-901,0.356013223,24.05395041,184.95299,-901,,,,,13.086,0.891,7.907543809,2.41646281,1.285,36.815,-901,-901,-901,-901,-901,-901
8/31/2018,0.44947438,0.412581818,0.004919008,0.23,1.385303537,24.87173554,97.89,31.404,0.828,9.117861,0.461157025,1.500297521,24.09699174,0.011129256,0.52,0.72,97.89,31.404,31.3,-901,0.219510744,23.70961983,172.19499,-901,,,,,11.051,0.941,4.42223877,1.162115702,3.075,34.053,-901,-901,-901,-901,-901,-901
9/30/2018,0.295140496,0.304661157,0.002975207,0,-1.028282488,34.25057851,64.227,30.667,0.781,6.672,0.30168595,8.651900826,27.83008264,0.008509091,0.38,0.43,64.227,30.667,30.5,-901,0.207669421,26.88396694,162.112,-901,,,,,9.261,0.757,0.85526587,0.940165289,2.497,31.816,-901,-901,-901,-901,-901,-901
10/31/2018,0.811636364,0.469765289,0.006271736,2.113,2.433428926,26.88852893,41.933,29.738,0.798,4.1539,0.315431405,2.79768595,23.86333884,0.016048264,0.24,0.25,41.933,29.738,29.6,-901,0.221355372,23.69732231,155.763,-901,,,,,6.047,0.796,3.2332173,1.49414876,2.376,29.558,-901,-901,-901,-901,-901,-901
11/30/2018,0.660495868,0.940165289,0.204099174,6.776,5.893927273,23.43272727,27.45,26.048,1.47,3.8551,0.435570248,1.487603306,19.95768595,0.22968595,0.15,0.11,27.45,26.048,25.7,-901,0.343933884,20.85619835,152.021,-901,,,,,6.329,0.673,10.20186168,2.999008264,1.873,28.531,-901,-901,-901,-901,-901,-901
12/31/2018,1.063735537,1.143669421,0.719404959,13.203,12.58463802,31.55543802,20.016,12.606,2.69,4.9563,0.700958678,1.936859504,24.31219835,0.688661157,0.05,0.07,20.016,12.606,12.2,-901,0.360932231,24.25071074,151.824,-901,,,,,3.79,0.684,16.79546518,6.345520661,1.236,28.795,-901,-901,-901,-901,-901,-901
1/31/2019,6.628363636,7.642909091,1.168264463,47.97,46.25697769,49.95867769,17.108,8.558,5.07,7.5526,0.823933884,3.105123967,19.12879339,1.420363636,0.03,0.05,17.108,8.558,8.44,-901,0.473454545,20.3831405,172.10499,-901,,,,,13.506,0.578,52.70749118,47.9418843,1.148,33.326,-901,-901,-901,-901,-901,-901
2/28/2019,18.52165289,25.58598347,2.421421488,127.655,130.8951281,106.9646281,33.819,13.147,6.27,9.6231,1.044099174,3.265586777,12.70690909,2.610247934,0.05,0.08,33.819,13.147,13,-901,0.433190083,15.87808264,187.05899,-901,,,,,109.435,0.43,141.1349885,157.1702479,1.045,41.317,-901,-901,-901,-901,-901,-901
3/31/2019,28.74545455,33.33242975,3.590876033,164.873,175.5618455,168.4145455,45.073,8.503,5.26,9.4944,2.496396694,8.405355372,21.83424793,3.597024793,0.05,0.15,45.073,8.503,8.41,-901,0.916165289,25.57269421,211.12599,-901,,,,,61.179,0.466,173.107531,202.7861157,1.135,41.194,-901,-901,-901,-901,-901,-901
4/30/2019,21.56429752,22.81983471,16.07206612,235.097,248.4345496,202.3140496,66.294,27.914,7.09,13.7999,4.129586777,76.16528926,3.605950413,5.646942149,0.24,0.3,66.294,27.914,28.2,-901,0.773553719,3.98677686,229.01899,-901,,,,,4,0.643,233.6144157,124.2446281,1.198,41.085,-901,-901,-901,-901,-901,-901
